environment,agent,seed,checkpoint,mean_return,success_rate,mean_length,elapsed_seconds,environment_steps,gradient_updates,training_elapsed_seconds,evaluation_elapsed_seconds,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,eval_checkpoint,eval_return,train_steps,seconds_per_1000_steps,return_auc,success_rate_auc,experiment_name,config_file,environment_id,resolved_environment_id,observation_representation,git_commit_hash,package_version,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,idle_rate,risk_adjusted_score
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,610,12000,-2.3280000000000003,0.4333333333333333,70.76666666666667,22.019491899998684,12000,719,12.867656700000223,9.15183519999846,0.6535964524446136,0.0,1.0,1.0,200.0,0.5666666666666667,0.115595238095238,0.0086111111111111,0.5333333333333333,0.3130872209029767,0.6869127790970232,0.0,,,0.3852774255288148,,341.4580119047619,325.625,200.0,1000.0,5600.0,12000,-2.3280000000000003,12000,1.0723047250000186,-3.872833333333334,0.1633333333333333,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,611,12000,-7.4033333333333315,0.5333333333333333,61.36666666666667,21.71220589999575,12000,719,13.80182879998756,7.910377100008191,0.659104382782823,0.0,1.0,1.0,199.0,0.4666666666666667,0.3203102453102452,0.0178138528138528,0.4666666666666667,0.3962189308721466,0.6037810691278533,0.0,,,0.4853446206206028,,377.1424646464647,332.4,199.0,995.0,5572.0,12000,-7.4033333333333315,12000,1.1501523999989631,-3.304966666666667,0.3166666666666667,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,612,12000,-2.605999999999999,0.4,79.76666666666667,18.53341250000085,12000,719,11.22285820000252,7.31055429999833,0.6475348932628052,0.0,1.0,1.0,192.0,0.6,0.1342219235364396,0.0066666666666666,0.4333333333333333,0.4077388289942346,0.5922611710057654,0.0,,,0.5077697167628689,,334.620201861808,328.4,192.0,960.0,5376.0,12000,-2.605999999999999,12000,0.9352381833335434,-4.2315000000000005,0.2266666666666667,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,613,12000,-4.165333333333333,0.6666666666666666,45.266666666666666,18.53891019999719,12000,719,12.39572059999773,6.14318959999946,0.6706852961652934,0.0,1.0,1.0,201.0,0.3333333333333333,0.2423148148148148,0.0127777777777777,0.3333333333333333,0.5625361996338634,0.4374638003661365,0.0,,,0.6605107217087582,,329.69677525252524,326.70000000000005,201.0,1005.0,5628.0,12000,-4.165333333333333,12000,1.0329767166664776,-4.274066666666665,0.39,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,614,12000,-3.903333333333333,0.7333333333333333,37.03333333333333,19.03044929999305,12000,719,11.833701800002018,7.196747499991034,0.6674323229650443,0.0,1.0,1.0,197.0,0.2666666666666666,0.2477777777777778,0.0005555555555555,0.2666666666666666,0.5957789587206415,0.4042210412793585,0.0,,,0.7154638724673423,,504.9784074074074,336.15,197.0,985.0,5516.0,12000,-3.903333333333333,12000,0.9861418166668348,-3.6366333333333336,0.29,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,615,12000,-0.3179999999999993,0.5333333333333333,66.03333333333333,19.68993639999826,12000,719,12.15077559999918,7.539160799999081,0.6629845281872287,0.0,1.0,1.0,195.0,0.4666666666666667,0.0526072124756335,0.0598294346978557,0.3666666666666666,0.3992988363557547,0.6007011636442452,0.0,,,0.5003981783758721,,427.8598514341409,338.15,195.0,975.0,5460.0,12000,-0.3179999999999993,12000,1.012564633333265,-2.1700666666666666,0.1833333333333333,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,616,12000,-12.773666666666664,0.4666666666666667,67.2,17.58176249999815,12000,719,11.55274270001246,6.02901979998569,0.6761724808456125,0.0,1.0,1.0,198.0,0.5333333333333333,0.502037037037037,0.0199999999999999,0.5333333333333333,0.398897651060347,0.601102348939653,0.0,,,0.4631770662989026,,413.8021157407408,322.475,198.0,990.0,5544.0,12000,-12.773666666666664,12000,0.9627285583343718,-6.004266666666666,0.3966666666666666,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,617,12000,-6.970333333333333,0.6333333333333333,47.73333333333333,17.796002800001588,12000,719,12.344720799999775,5.451282000001811,0.671997481317163,0.0,1.0,1.0,200.0,0.3666666666666666,0.3330555555555555,0.0083333333333333,0.4,0.501867794652439,0.498132205347561,0.0,,,0.5890517204499139,,514.2729285714286,340.25,200.0,1000.0,5600.0,12000,-6.970333333333333,12000,1.0287267333333143,-1.138999999999999,0.4833333333333334,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,618,12000,-3.551,0.4666666666666667,72.93333333333334,19.61145769999712,12000,719,11.74309829998674,7.868359400010377,0.6732388046252503,0.0,1.0,1.0,195.0,0.5333333333333333,0.1597222222222222,0.0056802721088435,0.4,0.4293953290948359,0.5706046709051641,0.0,,,0.5207781225835282,,361.2236952160184,330.75,195.0,975.0,5460.0,12000,-3.551,12000,0.9785915249988948,-4.889100000000001,0.1833333333333333,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,619,12000,-10.271333333333333,0.5,62.8,18.71943000000465,12000,719,11.877607300011732,6.8418226999929175,0.6575813503266816,0.0,1.0,1.0,198.0,0.5,0.4155555555555555,0.0058333333333333,0.5,0.3977398733705544,0.6022601266294456,0.0,,,0.4879946986528297,,323.22905555555553,308.25,198.0,990.0,5544.0,12000,-10.271333333333333,12000,0.989800608334311,-3.438,0.29,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,620,12000,-1.7999999999999978,0.6666666666666666,53.36666666666667,22.55611099999805,12000,719,14.260671000010916,8.295439999987138,0.6608121848003744,0.0,1.0,1.0,200.0,0.3333333333333333,0.161959219858156,0.0069444444444444,0.3333333333333333,0.4920892738172652,0.5079107261827347,0.0,,,0.60636887628034,,350.6246126356652,331.5,200.0,1000.0,5600.0,12000,-1.7999999999999978,12000,1.1883892500009097,-4.390366666666666,0.2666666666666666,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,621,12000,-1.835333333333332,0.6333333333333333,50.1,18.55477560000145,12000,719,11.784877499987488,6.769898100013961,0.657494083795614,0.0,1.0,1.0,201.0,0.3666666666666666,0.145,0.0175094161958568,0.3333333333333333,0.5157998321708281,0.4842001678291718,0.0,,,0.6313834288471688,,359.24986871650003,333.6,201.0,1005.0,5628.0,12000,-1.835333333333332,12000,0.9820731249989572,-3.175766666666667,0.2933333333333333,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,622,12000,-1.1706666666666654,0.6666666666666666,44.266666666666666,21.646490299994184,12000,719,13.12758029998804,8.518910000006144,0.6769869212241588,0.0,1.0,1.0,194.0,0.3333333333333333,0.1311111111111111,0.0152777777777777,0.4666666666666667,0.387023795411544,0.612976204588456,0.0,,,0.4815968242909181,,377.1247398989899,344.0,194.0,970.0,5432.0,12000,-1.1706666666666654,12000,1.0939650249990034,-2.1251,0.2166666666666666,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,623,12000,-0.7819999999999988,0.7,41.63333333333333,20.234297199996945,12000,719,12.627164100005755,7.607133099991188,0.6526858286839023,0.0,1.0,1.0,198.0,0.3,0.125,0.0155555555555555,0.3,0.5557256853830135,0.4442743146169864,0.0,,,0.6799073168285744,,325.76408694083693,307.15,198.0,990.0,5544.0,12000,-0.7819999999999988,12000,1.0522636750004797,-4.047533333333333,0.33,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,624,12000,-2.778666666666666,0.7666666666666667,35.4,22.78839869999501,12000,719,13.83878239999467,8.949616300000343,0.6455499461925419,0.0,1.0,1.0,197.0,0.2333333333333333,0.2141085271317829,0.0219153746770025,0.4,0.4544972476050246,0.5455027523949754,0.0,,,0.5670961741155638,,428.542665913006,348.42499999999995,197.0,985.0,5516.0,12000,-2.778666666666666,12000,1.1532318666662225,-6.144800000000001,0.25,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,625,12000,-0.6766666666666665,0.8333333333333334,25.23333333333333,19.763575299999506,12000,719,14.100055499984592,5.66351980001491,0.6654036632329642,0.0,1.0,1.0,200.0,0.1666666666666666,0.1633333333333333,0.0292063492063491,0.2333333333333333,0.6307279543843574,0.3692720456156425,0.0,,,0.7520351417815918,,513.686369047619,340.75,200.0,1000.0,5600.0,12000,-0.6766666666666665,12000,1.175004624998716,-1.9716666666666656,0.55,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,626,12000,-2.3953333333333324,0.7666666666666667,32.8,20.365956500005268,12000,719,13.090753400007088,7.27520309999818,0.6723600758761373,0.0,1.0,1.0,199.0,0.2333333333333333,0.2011111111111111,0.0708477633477633,0.2333333333333333,0.5724380998326833,0.4275619001673165,0.0,,,0.7098957255931257,,380.4620133477634,333.225,199.0,995.0,5572.0,12000,-2.3953333333333324,12000,1.0908961166672573,-7.103799999999999,0.3066666666666667,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,627,12000,-11.051666666666666,0.5,63.43333333333333,18.90157349999936,12000,719,12.84376809999958,6.057805399999779,0.6693053921174462,0.0,1.0,1.0,200.0,0.5,0.4481481481481481,0.0175396825396825,0.5,0.4119931646126877,0.5880068353873124,0.0,,,0.4867380930144684,,392.14593783068784,334.125,200.0,1000.0,5600.0,12000,-11.051666666666666,12000,1.0703140083332985,-2.2942333333333336,0.47,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,628,12000,-5.091666666666666,0.5666666666666667,65.56666666666666,18.25004719999561,12000,719,11.279064000002109,6.970983199993498,0.6486909876802186,0.0,1.0,1.0,196.0,0.4333333333333333,0.2387660619803476,0.0236000941257005,0.4333333333333333,0.4120517353552587,0.5879482646447411,0.0,,,0.512653866310474,,333.44628911600734,285.85,196.0,980.0,5488.0,12000,-5.091666666666666,12000,0.9399220000001756,-1.4498999999999993,0.3266666666666666,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,count_gated_tau_20,629,12000,-7.289666666666664,0.4333333333333333,73.33333333333333,20.087569299997995,12000,719,12.436591499994393,7.650977800003602,0.6556584084831854,0.0,1.0,1.0,200.0,0.5666666666666667,0.2858333333333334,0.0157777777777777,0.5,0.3737317410858793,0.6262682589141206,0.0,,,0.4632643221306473,,367.6013,336.525,200.0,1000.0,5600.0,12000,-7.289666666666664,12000,1.0363826249995327,-2.5555666666666665,0.2733333333333333,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,support_abstain_tau_20,600,12000,0.1003333333333332,0.4,77.13333333333334,18.018734700002824,12000,719,11.89533390001452,6.123400799988303,0.6574913001654923,0.0033328283593394,1.0,1.0,199.0,0.6,0.0047953216374268,0.0244444444444444,0.2666666666666666,0.5098900424291776,0.2234432909041556,0.2666666666666666,,,0.6319988850485375,,311.4230877192983,331.7,199.0,995.0,5572.0,12000,0.1003333333333332,12000,0.99127782500121,-1.4751000000000012,0.21,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,support_abstain_tau_20,601,12000,1.685333333333333,0.6,54.66666666666666,16.780382199998712,12000,719,12.063240300005418,4.717141899993294,0.6678406026549527,0.0042232277526395,1.0,1.0,198.0,0.4,0.0133319938383229,0.0353966884030175,0.3,0.5156189682716052,0.1843810317283948,0.3,,,0.6446130563561415,,308.02908377171354,331.425,198.0,990.0,5544.0,12000,1.685333333333333,12000,1.0052700250004516,-0.7849000000000006,0.2866666666666667,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
ApplicationNavigation-deployment-goal-shift,support_abstain_tau_20,602,12000,-0.7556666666666673,0.2666666666666666,89.26666666666667,18.040393700001005,12000,719,12.121832099997846,5.918561600003159,0.6692042300729467,0.0037741545893719,1.0,1.0,201.0,0.7333333333333333,0.0024999999999999,0.0463888888888888,0.4666666666666667,0.3340428399229584,0.1992904934103748,0.4666666666666667,,,0.4213791408148448,,259.94011111111115,324.42499999999995,201.0,1005.0,5628.0,12000,-0.7556666666666673,12000,1.0101526749998204,-2.0428000000000006,0.1833333333333333,asoc_application_navigation_case_study,configs/application_navigation_case_study.json,ApplicationNavigationSupportShift-v0,ApplicationNavigationSupportShift-v0,native_gymnasium_observation,b292c8d64b1f8ecb5c1db0717979cb6deec5480c,1.3.0,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,,
